,LOCATION,TIME,MSW_GEN_T,INC_T,INC%,DIS%,RCY%
53,BEL,2022,4910860.782157993,2186783.8299722103,0.44529542313990544,0.004482629244096318,0.5502219476159982
54,BEL,2023,4955652.328453519,2210192.328151362,0.44599422672596634,0.003783479390052048,0.5502222938839816
55,BEL,2024,4989428.937538631,2228199.8684504144,0.4465841474735228,0.0031933518760465774,0.5502225006504307
56,BEL,2025,5031683.480868083,2249575.7328087636,0.44708212298374916,0.0026952528997499013,0.5502226241165009
57,BEL,2026,5077566.501929753,2272223.5335073383,0.44750246651496717,0.002274835643481716,0.5502226978415511
58,BEL,2027,5122908.542312502,2294331.8322155923,0.4478572696087839,0.0019199885263781538,0.5502227418648379
59,BEL,2028,5167351.246884002,2315783.312496108,0.44815674450088205,0.0016204873467478857,0.55022276815237
60,BEL,2029,5211103.369197586,2336708.332854363,0.44840951470401813,0.0013677014465943984,0.5502227838493875
61,BEL,2030,5254635.357099067,2357349.5486549675,0.4486228612362537,0.0011543455412326008,0.5502227932225137
62,BEL,2031,5298583.26979332,2378019.7018437055,0.44880293104018043,0.0009742701403515714,0.550222798819468
63,BEL,2032,5343267.622694764,2398886.2520853463,0.4489549132625176,0.0008222845759173543,0.550222802161565
64,BEL,2033,5388586.154732041,2419923.4506193255,0.4490831882671571,0.0006940075756186057,0.5502228041572242
65,BEL,2034,5435295.001417482,2441488.06215063,0.4491914535483188,0.0005857411027932947,0.5502228053488879
66,BEL,2035,5482441.846934896,2463166.988813641,0.4492828300934445,0.0004943638460922442,0.5502228060604633
67,BEL,2036,5529549.22257125,2484757.97440852,0.4493599522120002,0.0004172413026350309,0.5502228064853648
68,BEL,2037,5576605.02244182,2506265.954170707,0.4494250433883682,0.0003521498725465062,0.5502228067390853
69,BEL,2038,5623014.326076928,2527432.3686562898,0.44947998032571834,0.00029721278369281907,0.5502228068905889
70,BEL,2039,5668924.760437395,2548331.039059925,0.44952634701457994,0.0002508460043641865,0.5502228069810559
71,BEL,2040,5714180.899934887,2568898.481239335,0.4495654803768302,0.00021171258809360273,0.5502228070350762
72,BEL,2041,5758772.42419015,2589135.494410462,0.4495985087958342,0.00017868413683266263,0.5502228070673332
73,BEL,2042,5802601.7914464325,2609002.8649949753,0.44962638464022897,0.00015080827317626717,0.5502228070865948
74,BEL,2043,5845623.057406931,2628483.8916930873,0.4496499117168633,0.00012728118504026998,0.5502228070980965
75,BEL,2044,5887778.2577114515,2647555.88578867,0.44966976844297135,0.00010742445206419152,0.5502228071049644
76,BEL,2045,5929007.452618192,2666194.772324701,0.44968652740474047,9.066548619403093e-05,0.5502228071090655
77,BEL,2046,5969389.323163495,2684438.389253779,0.44970067186556917,7.652102291650396e-05,0.5502228071115143
78,BEL,2047,6008682.954371463,2702180.4922677865,0.44971260969958227,6.45831874411968e-05,0.5502228071129766
79,BEL,2048,6046924.201493447,2719438.9888054817,0.4497226851518735,5.4507734276699175e-05,0.5502228071138497
80,BEL,2049,6084262.769209831,2736282.727951608,0.449731188764382,4.6004121246822934e-05,0.5502228071143712
81,BEL,2050,6120851.064311032,2752781.554683677,0.4497383657534775,3.882713184005772e-05,0.5502228071146825
82,CZE,2010,3334000.0,497000.0,0.15599497802887632,0.6785938480853735,0.16541117388575016
83,CZE,2011,3358000.0,610000.0,0.18230723251643755,0.6476389719067543,0.17005379557680814
84,CZE,2012,3233000.0,654000.0,0.20228889576244974,0.5654191153727188,0.23198267862666255
85,CZE,2013,3228000.0,631000.0,0.19547707558859975,0.5622676579925651,0.24225526641883519
86,CZE,2014,3261000.0,604000.0,0.18521925789635083,0.5602575896964122,0.2542164980067464
87,CZE,2015,3337000.0,590000.0,0.17680551393467187,0.5259214863649985,0.2972729997003296
88,CZE,2016,3580000.0,588000.0,0.16424581005586592,0.49972067039106144,0.3357541899441341
89,CZE,2017,5177000.0,905000.0,0.18282828282828284,0.47575757575757577,0.33535353535353535
90,CZE,2018,5248000.0,879000.0,0.17478623980910718,0.4831974547623782,0.3362497514416385
91,CZE,2019,5338000.0,873000.0,0.16964632724446171,0.4794014768752429,0.3453167508744656
92,CZE,2020,5814000.0,737000.0,0.12531882332936575,0.471688488352321,0.40027206257439213
93,CZE,2021,5991000.0,726000.0,0.11895788956251024,0.4535474356873669,0.42552842864165163
94,CZE,2022,5341946.685661085,849535.1986159497,0.15903101408635956,0.43013620234438577,0.4108327835692547
95,CZE,2023,5355327.940901972,886044.5691116945,0.1654510384591802,0.4141709164593724,0.4203780450814475
96,CZE,2024,5381858.518067313,931151.0029310216,0.17301662609767166,0.3986389338108814,0.428344440091447
97,CZE,2025,5419952.555743064,983815.4824766748,0.18151736059648882,0.3835403960026214,0.4349422434008898
98,CZE,2026,5451088.169571952,1039815.0311499026,0.19075366216862244,0.368874445053009,0.4403718927783685
99,CZE,2027,5478604.190152489,1098700.4848653981,0.20054386970320948,0.3546392823265596,0.4448168479702309
100,CZE,2028,5505930.200372973,1160251.8638131528,0.21072767390595631,0.3408322289906948,0.4484400971033488
101,CZE,2029,5533445.185182579,1223815.432420615,0.22116699297893827,0.32744978739551156,0.45138321962555017
102,CZE,2030,5560915.59536335,1288715.529826856,0.23174520593360154,0.31448770281790733,0.4537670912484911
103,CZE,2031,5588331.053758101,1354418.3155839685,0.24236544015643718,0.30194102505837483,0.455693534785188
104,CZE,2032,5615903.940004748,1420533.9436713501,0.25294840489564163,0.2898041694276584,0.45724742567669996
105,CZE,2033,5643649.7108853385,1486707.176522623,0.2634300944750517,0.27807097671027087,0.45849892881467735
106,CZE,2034,5677255.6833824795,1554203.0122719496,0.27375955901037796,0.26673477174170984,0.45950566924791214
107,CZE,2035,5710446.218207477,1621177.7036636954,0.28389685178973406,0.2557884202852775,0.46031472792498845
108,CZE,2036,5742722.865889914,1687276.3173397724,0.29381120362984914,0.2452243839420321,0.4609644124281188
109,CZE,2037,5774681.773394933,1752497.1770340165,0.30347943762167245,0.23503477287302268,0.4614857895053049
110,CZE,2038,5805980.807539581,1816602.0759897775,0.312884616089457,0.2252113961561235,0.4619039877544195
111,CZE,2039,5836751.814354239,1879521.052856391,0.32201490017686074,0.21574580964016848,0.4622392901829707
112,CZE,2040,5867116.262566793,1941209.3266308599,0.3308625975278704,0.20662936119642478,0.4625080412757049
113,CZE,2041,5897373.176638359,2001706.2924136976,0.3394233724844113,0.19785323330159715,0.4627233942139915
114,CZE,2042,5927866.374962839,2061093.0226124874,0.34769559437402264,0.1894084829174345,0.46289592270854285
115,CZE,2043,5959083.862616991,2119525.7666978724,0.355679801721579,0.18128607865961147,0.4630341196188096
116,CZE,2044,5990968.180399352,2176987.6106044916,0.3633782629203308,0.1734769352729267,0.46314480180674245
117,CZE,2045,6023414.847652946,2233449.79935272,0.3707946166488923,0.1659719454510865,0.4632334379000212
118,CZE,2046,6056573.5216111,2288982.5008965605,0.3779335779098529,0.1587620090575695,0.4633044130325777
119,CZE,2047,6090484.459329737,2343622.6704429747,0.3848006978907705,0.15183805981944787,0.46336124228978165
120,CZE,2048,6124975.35271698,2397328.631227859,0.39140216787393717,0.14519108957876295,0.4634067425472999
121,CZE,2049,6159598.018317611,2449947.214294597,0.3977446591496499,0.13881217019631653,0.46344317065403356
122,CZE,2050,6194386.464750648,2501511.2494247104,0.40383519234061993,0.13269247321074648,0.46347233444863356
123,DNK,2010,4504500.0,2334000.0,0.5181485181485181,0.028194028194028196,0.45365745365745364
124,DNK,2011,4803000.0,2643000.0,0.5502810743285447,0.025817197584842806,0.42390172808661253
125,DNK,2012,4508000.0,2495000.0,0.5535833148435767,0.02174395384956734,0.424672731306856
126,DNK,2013,4564000.0,2510000.0,0.5500767039228578,0.017094017094017096,0.4328292789831251
127,DNK,2014,4558000.0,2424000.0,0.5316955472691379,0.014476858960298312,0.4538275937705637
128,DNK,2015,4671000.0,2396000.0,0.5129522586169984,0.013059302076643117,0.47398843930635837
129,DNK,2016,4757000.0,2402000.0,0.5049400882909396,0.01177212528904772,0.4834980029430313
130,DNK,2017,4728000.0,2429000.0,0.5137478849407784,0.01015228426395939,0.47609983079526225
131,DNK,2018,4715000.0,2302000.0,0.4890588485234757,0.011259825791374549,0.4996813256851498
132,DNK,2019,4907000.0,2333000.0,0.47544324434481355,0.009374363154676992,0.5151823925005095
133,DNK,2020,4744000.0,2536000.0,0.5345699831365935,0.008642495784148397,0.45004215851602025
134,DNK,2021,4503000.0,1862000.0,0.41350210970464135,0.010881634465911614,0.5756162558294471
135,DNK,2022,5088038.277631934,2430244.6252783528,0.4776388251562905,0.004532705005210575,0.517828469838499
136,DNK,2023,5131527.695002922,2429935.5009259563,0.473530621941732,0.0038987147742795005,0.5225706632839885
137,DNK,2024,5166878.1478386,2425893.7604733366,0.46950860675669936,0.003352457127108485,0.5271389361161921
138,DNK,2025,5208396.671990798,2424934.9823477315,0.46558185465947854,0.0028820380151537675,0.5315361073253677
139,DNK,2026,5249199.956678634,2423857.9668196295,0.46175759864809873,0.0024771112984400133,0.5357652900534613
140,DNK,2027,5287647.8749424,2421961.8976904983,0.458041449614661,0.002128694385478737,0.5398298559998603
141,DNK,2028,5324127.517855359,2419483.718794382,0.4544375976496122,0.0018290011895982956,0.5437334011607895
142,DNK,2029,5358736.359429922,2416516.774604311,0.4509489947852906,0.001571292127863527,0.5474797130868458
143,DNK,2030,5392315.470266633,2413479.1841286602,0.4475775197939822,0.0013497404024513755,0.5510727398035664
144,DNK,2031,5425349.74206902,2410613.7823285335,0.44432412598882853,0.0011593135080087726,0.5545165605031627
145,DNK,2032,5457804.084157302,2407922.979645094,0.4411889731686628,0.0009956687493795052,0.5578153580819577
146,DNK,2033,5489829.431787684,2405487.043587107,0.4381715449406586,0.000855061491573662,0.5609733935677678
147,DNK,2034,5522557.638083816,2403807.8198368945,0.4352707526780931,0.0007342648673315164,0.5639949824545754
148,DNK,2035,5555275.104627405,2402573.305546655,0.4324850273473174,0.0006304997143693805,0.5668844729383132
149,DNK,2036,5587823.114979831,2401715.6659753993,0.42981240038484436,0.0005413735878125627,0.569646226027343
150,DNK,2037,5620534.100108006,2401376.42458498,0.42725057473431827,0.00046482778156233743,0.5722845974841194
151,DNK,2038,5652412.653491677,2401127.8648936953,0.42479698707249225,0.0003990913871127159,0.5748039215403951
152,DNK,2039,5684207.051516072,2401286.801246397,0.42244886216907496,0.00034264151397959107,0.5772084963169455
153,DNK,2040,5716013.015189386,2401887.3045646665,0.420203260241367,0.0002941688887225803,0.5795025708699104
154,DNK,2041,5747687.012183357,2402861.467959504,0.4180571180835291,0.0002525481372241719,0.5816903337792467
155,DNK,2042,5779659.108914776,2404380.2922390397,0.4160072846736632,0.00021681213613395457,0.5837759031902028
156,DNK,2043,5811772.945546845,2406367.795566055,0.4140505518905184,0.00018612989357399187,0.5857633182159075
157,DNK,2044,5844152.088717224,2408864.119701424,0.4121836809059094,0.00015978748619264484,0.587656531607898
158,DNK,2045,5876769.001025972,2411846.1245381767,0.4104034247589303,0.00013717163961573614,0.589459403601454
159,DNK,2046,5909493.42191037,2415248.654318863,0.408706547563612,0.00011775559263691627,0.591175696843751
160,DNK,2047,5942279.364266297,2419041.5601060516,0.407089840752503,0.00010108693258584079,0.5928090723149112
161,DNK,2048,5974871.682218884,2423110.0275750565,0.40555013671443196,8.677713074027441e-05,0.5943630861548278
162,DNK,2049,6007115.096347753,2427381.0197406346,0.40408432014503104,7.449254294925126e-05,0.5958411873120197
163,DNK,2050,6038943.680086169,2431818.2290879325,0.40268933739306423,6.394667234217606e-05,0.5972467159345936
164,FIN,2010,2519000.0,556000.0,0.22072250893211592,0.45097260817784834,0.32830488289003573
165,FIN,2011,2719000.0,678000.0,0.24944812362030905,0.4021339220014717,0.34841795437821926
166,FIN,2012,2738000.0,925000.0,0.33783783783783783,0.32907231555880206,0.3330898466033601
167,FIN,2013,2682000.0,1137000.0,0.42393736017897093,0.2505592841163311,0.3251304996271439
168,FIN,2014,2630000.0,1316000.0,0.5003802281368821,0.1741444866920152,0.32547528517110264
169,FIN,2015,2738000.0,1312000.0,0.47918188458729,0.11504747991234478,0.40577063550036524
170,FIN,2016,2768000.0,1515000.0,0.5473265895953757,0.03251445086705202,0.42052023121387283
171,FIN,2017,2812000.0,1646000.0,0.585348506401138,0.009246088193456615,0.40540540540540543
172,FIN,2018,3041000.0,1733000.0,0.569878329496876,0.007234462347911871,0.4228872081552121
173,FIN,2019,3123000.0,1736000.0,0.5558757604867115,0.009606147934678195,0.4345180915786103
174,FIN,2020,3370000.0,1934000.0,0.5738872403560831,0.005044510385756677,0.4210682492581602
175,FIN,2021,3491000.0,2116000.0,0.6061300486966485,0.004010312231452306,0.3898596390718992
176,FIN,2022,3166407.033202465,1902208.689283018,0.6007467357597256,0.0066458036025242775,0.3926074606377501
177,FIN,2023,3174695.9168105866,1906276.2911002552,0.6004594899959328,0.004282031278732652,0.3952584787253346
178,FIN,2024,3189614.539772096,1911707.8403642892,0.5993538769424108,0.002755149914599794,0.3978909731429894
179,FIN,2025,3214652.393048136,1921475.7846696468,0.5977242792486506,0.0017711242761493532,0.40050459647520004
180,FIN,2026,3238248.2663033684,1929228.8094474338,0.595763094980284,0.0011378909702482918,0.4030990140494677
181,FIN,2027,3258346.19668028,1934139.0215481275,0.5935953102585286,0.0007307857311562755,0.4056739040103151
182,FIN,2028,3276609.921195766,1937465.4230274903,0.591301824026838,0.0004692185962839254,0.4082289573768782
183,FIN,2029,3293481.820294564,1939646.3708663918,0.5889348952571151,0.0003012266585540843,0.4107638780843309
184,FIN,2030,3309594.0366228237,1941170.418773459,0.5865282561223939,0.00019336086819017115,0.41327838300941583
185,FIN,2031,3325530.069898397,1942454.3695296713,0.584103685337904,0.00012411268170825254,0.41577220198038783
186,FIN,2032,3341643.0374772926,1943751.086601317,0.5816752611819105,7.966104639111633e-05,0.4182450777716984
187,FIN,2033,3357987.5788497482,1945121.3744469467,0.5792521052484751,5.112866774917729e-05,0.42069676608377565
188,FIN,2034,3375185.8882365776,1946942.7315077507,0.5768401492472948,3.2815244426594264e-05,0.4231270355082787
189,FIN,2035,3392496.8835376427,1948797.0078876228,0.5744432713687412,2.1061152035156614e-05,0.42553566747922367
190,FIN,2036,3409700.077071475,1950566.755673894,0.5720640266252385,1.3517164360022037e-05,0.4279224562104015
191,FIN,2037,3427038.234683003,1952397.7880838285,0.5697041160278806,8.675352597694976e-06,0.4302872086195216
192,FIN,2038,3444214.791504143,1954125.8502823368,0.567364687911621,5.5678488430831885e-06,0.432629744239536
193,FIN,2039,3461351.129933275,1955824.4500602437,0.5650465314387063,3.573443686330755e-06,0.43494989511760734
194,FIN,2040,3478340.5746787162,1957436.8570788116,0.5627502008654268,2.293432370512033e-06,0.4372475057022028
195,FIN,2041,3495046.434773407,1958889.9788631455,0.5604760953598448,1.4719213543382626e-06,0.43952243271880087
196,FIN,2042,3511461.271291367,1960183.7485650368,0.558224510288893,9.446763952214882e-07,0.44177454503471175
197,FIN,2043,3527628.228946455,1961346.021352284,0.5559956701951131,6.062913699647351e-07,0.4440037235135169
198,FIN,2044,3543612.553120116,1962416.3099738783,0.5537897500238818,3.8911647824558414e-07,0.44620986085964004
199,FIN,2045,3559497.381378221,1963443.2762777808,0.5516068888123594,2.497340746786562e-07,0.44839286145356594
200,FIN,2046,3575205.762678271,1964386.7905184478,0.5494471985430229,1.6027875050146057e-07,0.45055264117822663
201,FIN,2047,3590890.0649811914,1965332.8060781858,0.5473107698963989,1.0286652528729171e-07,0.4526891272370758
202,FIN,2048,3606260.930313341,1966125.0783146273,0.5451976760161374,6.601949187623885e-08,0.4548022579643707
203,FIN,2049,3621296.192932891,1966754.8422214005,0.5431079750006651,4.237115233336653e-08,0.4568919826281825
204,FIN,2050,3636095.1020289473,1967279.1174681124,0.5410417115796469,2.719370407155888e-08,0.458958261226649
205,FRA,2010,34609000.0,12058000.0,0.3484064838625791,0.29119593169406804,0.3603975844433529
206,FRA,2011,34790000.0,12265000.0,0.3525438344351825,0.27970681230238575,0.36774935326243174
207,FRA,2012,34484000.0,12191000.0,0.35352627305417006,0.26913931098480454,0.3773344159610254
208,FRA,2013,34176000.0,12116000.0,0.3545177902621723,0.2583684456928839,0.3871137640449438
209,FRA,2014,34260000.0,12158000.0,0.3548744892002335,0.2478108581436077,0.3973146526561588
210,FRA,2015,34344000.0,12199000.0,0.3552003261122758,0.2373340321453529,0.4074656417423713
211,FRA,2016,36891000.0,11701000.0,0.3168426753317086,0.2148930408881668,0.39699431356620635
212,FRA,2017,37357000.0,11634000.0,0.3115777069551943,0.28656364658935696,0.4018586464554487
213,FRA,2018,37380000.0,11638000.0,0.3179520804305658,0.2660437669043521,0.4160041526650821
214,FRA,2019,37407000.0,11505000.0,0.31463654761253623,0.2654651862385823,0.4198982661488815
215,FRA,2020,36370000.0,11700000.0,0.3234188412206988,0.25702122954444934,0.41955992923485186
216,FRA,2021,38272000.0,12293000.0,0.32417394056063925,0.23422378101843305,0.4416022784209277
217,FRA,2022,37941535.21777625,12854342.233135765,0.338793413586314,0.20953650934355741,0.45167007707012863
218,FRA,2023,38157174.825764745,12978430.277262645,0.3401307968036266,0.20222202480102514,0.45764717839534824
219,FRA,2024,38332592.29708305,13095209.878657669,0.34162077474875496,0.1950957676002398,0.4632834576510052
220,FRA,2025,38564387.90280272,13237356.848411413,0.34325338915723774,0.1881576055496261,0.46858900529313613
221,FRA,2026,38876863.90164189,13413217.83429063,0.3450180001202244,0.18140703711100475,0.4735749627687708
222,FRA,2027,39181031.405192,13592036.720241701,0.34690349469566484,0.17484321250601956,0.47825329279831563
223,FRA,2028,39467202.10496724,13770046.688544506,0.3488984765609074,0.16846495525309832,0.48263656818599426
224,FRA,2029,39740041.6774478,13948414.275676334,0.3509914355120559,0.16227078395309624,0.48673778053484784
225,FRA,2030,40004832.6624522,14128542.610184707,0.3531708963613663,0.15625893415473507,0.4905701694838986
226,FRA,2031,40265818.79146306,14311500.68549047,0.3554255474006334,0.15042738014466497,0.49414707245470163
227,FRA,2032,40526469.21122098,14498115.348842913,0.35774434908898184,0.14477385652115793,0.49748179438986023
228,FRA,2033,40787028.425768726,14688086.979520459,0.3601166239960917,0.13929587942483984,0.5005874965790685
229,FRA,2034,41050873.65053063,14882260.634087129,0.3625321292984165,0.13399076731425763,0.5034771033873259
230,FRA,2035,41314665.74612594,15079072.699643206,0.36498111330011584,0.12885566118825978,0.5061632255116244
231,FRA,2036,41577997.64380456,15278016.41227939,0.36745435754662736,0.12388754417096816,0.5086580982824045
232,FRA,2037,41836721.12452402,15477210.746825485,0.36994320613125176,0.11908326038839886,0.5109735334803494
233,FRA,2038,42092242.30313053,15676817.20362512,0.3724395837771557,0.11443953307842503,0.5131208831444193
234,FRA,2039,42343165.389596745,15875977.237238402,0.3749360042208596,0.10995298188768189,0.5151110138914585
235,FRA,2040,42588811.83441108,16074106.596670104,0.3774255703391679,0.10562013932011652,0.5169542903407156
236,FRA,2041,42829877.111955196,16271154.576557113,0.3799019673585594,0.1014374663121434,0.5186605663292972
237,FRA,2042,43066793.424369305,16466995.463016095,0.3823594503717628,0.09740136691874646,0.5202391827094908
238,FRA,2043,43300100.6627796,16661568.15495709,0.38479282726654795,0.093508202103365,0.5216989706300871
239,FRA,2044,43529647.74348927,16854568.08555706,0.38719743805135654,0.0897543026320145,0.523048259316629
240,FRA,2045,43755284.99191199,17045708.370418586,0.389569131444794,0.08613598107884234,0.5242948874763637
241,FRA,2046,43974387.75854827,17233748.99127807,0.3919042394837656,0.08264954295622957,0.5254462175600048
242,FRA,2047,44188739.130014546,17419181.11546497,0.39419955079988356,0.07929129698766017,0.5265091522124563
243,FRA,2048,44398238.58531248,17601783.053512163,0.39645228311681413,0.07605756454592724,0.5274901523372586
244,FRA,2049,44605244.91867164,17782329.411880378,0.39866005543300453,0.07294468828288284,0.5283952562841127
245,FRA,2050,44811239.945419215,17961279.74490829,0.40082086027490893,0.06994903997991168,0.5292300997451794
246,DEU,2010,49237000.0,18256000.0,0.37078560402957184,0.0041839304573889026,0.6250304655130392
247,DEU,2011,50237000.0,18358000.0,0.3654205979537402,0.004916596998288149,0.6296628050479717
248,DEU,2012,49759000.0,17192000.0,0.34550533571816155,0.002150364758134207,0.6523442995237042
249,DEU,2013,49570000.0,16707000.0,0.3408131209073662,0.013953203729014096,0.6452336753636196
250,DEU,2014,51102000.0,16877000.0,0.3302610465343822,0.013345857304997847,0.6564126648663458
251,DEU,2015,51625000.0,16527000.0,0.3201293921667377,0.012513074807267656,0.6673575330259947
252,DEU,2016,52133000.0,16652000.0,0.31941380699365085,0.010012851744576372,0.6705541595534499
253,DEU,2017,51790000.0,16558000.0,0.31971423054643755,0.008688936088047886,0.6716354508592393
254,DEU,2018,50260000.0,16127000.0,0.3208714683645046,0.00815758058097891,0.6709709510545165
255,DEU,2019,50612000.0,16464000.0,0.32529834821781395,0.00816012012961353,0.6665415316525725
256,DEU,2020,53322000.0,16133000.0,0.30255804358426164,0.007820411837515471,0.7026555643074154
257,DEU,2021,51586000.0,15910000.0,0.30841701236769664,0.013744039080370644,0.677819563447447
258,DEU,2022,50994252.156109095,16139209.685431793,0.31649076127295106,7.203149825654536e-05,0.6834372072287924
259,DEU,2023,51144265.03577257,16119839.619959319,0.3151837182269486,4.670049994515127e-05,0.6847695812731063
260,DEU,2024,51359089.74476727,16128951.164793415,0.3140427769445956,3.027688604287125e-05,0.6859269461693616
261,DEU,2025,51673025.37191542,16176166.583654854,0.3130485677435618,1.9628846766485972e-05,0.6869318034096716
262,DEU,2026,51968325.668809526,16223648.169078354,0.3121833917157639,1.2725486943341952e-05,0.6878038827972928
263,DEU,2027,52215084.69472941,16261411.539382813,0.3114312968073044,8.249952947218147e-06,0.6885604532397483
264,DEU,2028,52435876.37411326,16295919.143916605,0.31077804493340433,5.348436843338274e-06,0.6892166066297524
265,DEU,2029,52638316.13613104,16328985.618330885,0.3102110176948202,3.467378043648749e-06,0.6897855149271361
266,DEU,2030,52836729.57876935,16364543.844399257,0.30971909077004633,2.247888778688902e-06,0.690278661341175
267,DEU,2031,53043935.205602854,16406091.100674426,0.3092924956846246,1.4572967325138822e-06,0.6907060470186429
268,DEU,2032,53264560.408378586,16454630.76636812,0.308922680300198,9.447586336848866e-07,0.6910763749411684
269,DEU,2033,53500244.82618361,16510291.89684645,0.3086021746346501,6.124823208021211e-07,0.6913972128830291
270,DEU,2034,53767309.80158586,16577777.061830105,0.3083244656094203,3.9706912787923635e-07,0.6916751373214518
271,DEU,2035,54049246.39811099,16651701.672363807,0.30808388242293383,2.5741781913562714e-07,0.691915860159247
272,DEU,2036,54344684.26934867,16731396.46559998,0.3078754930781109,1.6688259309248504e-07,0.692124340039296
273,DEU,2037,54654839.778334245,16817021.575465146,0.3076950118904491,1.0818908269544446e-07,0.6923048799204682
274,DEU,2038,54976525.26126993,16907410.066137735,0.30753871740323924,7.013839376693124e-08,0.692461212458367
275,DEU,2039,55307411.97690524,17001685.37678835,0.30740337992831335,4.5470337649764103e-08,0.692596574601349
276,DEU,2040,55641879.02322688,17097981.44587418,0.30728619784275946,2.9478170960859656e-08,0.6927137726790695
277,DEU,2041,55975649.931166396,17194865.56882472,0.30718474175769916,1.9110536587845725e-08,0.6928152391317642
278,DEU,2042,56306933.01239781,17291684.897814453,0.30709690570443826,1.2389255965824226e-08,0.6929030819063058
279,DEU,2043,56633058.78389657,17387530.669188734,0.3070208645366833,8.031886587755924e-09,0.6929791274314301
280,DEU,2044,56953179.7618763,17482065.39041415,0.30695503681282443,5.2070279358354325e-09,0.6930449579801476
281,DEU,2045,57268027.771510616,17575446.193123583,0.30689805249181146,3.3756875875744514e-09,0.6931019441325009
282,DEU,2046,57575725.03640285,17667037.809461623,0.3068487248452617,2.1884397033171397e-09,0.6931512729662986
283,DEU,2047,57875786.47370047,17756640.05276818,0.3068060260543851,1.418753426064248e-09,0.6931939725268614
284,DEU,2048,58168840.96881502,17844401.015565533,0.30676906602165444,9.197700441979592e-10,0.6932309330585755
285,DEU,2049,58454142.67159475,17930052.685281087,0.30673707398319316,5.962818614576742e-10,0.6932629254205249
286,DEU,2050,58732798.709489465,18013900.42811649,0.30670938255843716,3.865662514755436e-10,0.6932906170549966
287,GRC,2010,5917000.0,0.0,0.0,0.8286293729930708,0.17137062700692918
288,GRC,2011,5586000.0,16000.0,0.0028643036161833156,0.8195488721804511,0.17758682420336555
289,GRC,2012,5463000.0,29000.0,0.005308438586857038,0.8250045762401611,0.1696869851729819
290,GRC,2013,5284000.0,29000.0,0.005488266464799395,0.8366767600302801,0.1578349735049205
291,GRC,2014,5315000.0,25000.0,0.004703668861712135,0.8410159924741298,0.15428033866415805
292,GRC,2015,5277000.0,18000.0,0.0034110289937464467,0.8387341292400985,0.15785484176615502
293,GRC,2016,5367000.0,27000.0,0.005030743432084964,0.8226197130613006,0.1723495435066145
294,GRC,2017,5415000.0,58000.0,0.010710987996306556,0.8005540166204986,0.18873499538319483
295,GRC,2018,5523000.0,83000.0,0.015028064457722253,0.783994206047438,0.20097772949483977
296,GRC,2019,5613000.0,74000.0,0.013183680741136647,0.7765900587920898,0.21022626046677356
297,GRC,2020,5374837.064248405,113375.83934593752,0.02109381884337949,0.7787349954812508,0.2001711856753697
298,GRC,2021,5558376.016040154,136989.80000238214,0.024645651824752784,0.7725691879173322,0.20278516025791501
299,GRC,2022,5686979.582467608,161635.45357341375,0.028422021079822363,0.7664160737142622,0.2051619052059154
300,GRC,2023,5730590.028149886,185707.15372426508,0.03240628849944452,0.76027620496258,0.2073175065379755
301,GRC,2024,5767513.954037344,210986.03141201698,0.03658179817047927,0.7541501288307194,0.20926807299880132
302,GRC,2025,5811472.087782574,237876.08304387017,0.040932156164692896,0.748038387378797,0.21102945645651008
303,GRC,2026,5858124.676673059,266201.669287417,0.045441448241521215,0.7419415173763603,0.2126170343821185
304,GRC,2027,5900914.557027639,295602.78832087846,0.050094402395444465,0.7358600501242181,0.21404554748033747
305,GRC,2028,5939089.38094396,325916.46068040095,0.054876503749232974,0.7297945112804691,0.2153289849702979
306,GRC,2029,5972779.781322348,357017.35261067975,0.059774069308083155,0.7237454206908406,0.21648051000107627
307,GRC,2030,6002907.132073955,388834.04572800966,0.06477428971880009,0.7177132922234386,0.2175124180577613
308,GRC,2031,6030838.275238644,421345.99103469064,0.06986524456552728,0.7116986336080154,0.21843612182645727
309,GRC,2032,6056962.082159433,454489.5828749985,0.0750358969909489,0.7057019462798417,0.21926215672920937
310,GRC,2033,6080954.404311619,488155.1374945215,0.08027607264221578,0.6997237252282749,0.22000020212950935
311,GRC,2034,6103165.558432225,522287.10286808957,0.08557642716188321,0.693764458850107,0.22065911398800983
312,GRC,2035,6123406.246167535,556791.5674990229,0.09092840571332383,0.6878246288077644,0.22124696547891176
313,GRC,2036,6141983.342421457,591621.6157131112,0.09632419736909711,0.6819047098924341,0.22177109273846876
314,GRC,2037,6159471.832747608,626767.4449669919,0.10175668660983297,0.6760051698921778,0.22223814349798918
315,GRC,2038,6175599.023966671,662144.0447316173,0.10721940368244848,0.6701264694650939,0.2226541268524576
316,GRC,2039,6190553.627841475,697715.478601603,0.11270647514685736,0.6642690620175797,0.2230244628355629
317,GRC,2040,6204297.052220174,733425.934289958,0.11821257559347606,0.6584333935877408,0.22335403081878316
318,GRC,2041,6216710.399910046,769211.4895648815,0.12373288123185083,0.6526199027339855,0.22364721603416365
319,GRC,2042,6227854.7935977625,805031.3550200517,0.12926302582514035,0.6468290204288425,0.22390795374601716
320,GRC,2043,6237800.941776462,840849.6988500078,0.13479905926759864,0.6410611699580299,0.2241397707743715
321,GRC,2044,6246821.272191563,876662.7116055276,0.14033740896479488,0.6353167668247932,0.2243458242104119
322,GRC,2045,6255145.018485613,912468.3042190542,0.1458748440719549,0.6295962186595392,0.22452893726850592
