LOCATION,TIME,GDPVD,Variable
AUT,2010,407960647068.812,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2011,420378532670.051,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2012,423416787296.006,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2013,423377223627.64,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2014,426774348811.292,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2015,431002381639.213,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2016,439520275773.758,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2017,449844055804.567,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2018,460563270102.9,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2019,467255255519.362,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2020,435833782428.386,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2021,454820077688.844,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2022,476801110225.932,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2023,475064653128.072,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2024,477964283614.109,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2025,485037584595.082,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2026,496691400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2027,507693000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2028,517272000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2029,525884700000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2030,534151300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2031,542461400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2032,551042200000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2033,560008500000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2034,569399800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2035,579204300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2036,589394400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2037,599924600000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2038,610730900000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2039,621742600000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2040,632892600000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2041,644137000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2042,655456400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2043,666839400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2044,678272500000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2045,689732800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2046,701198000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2047,712654300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2048,724096600000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2049,735526800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
AUT,2050,746950000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2010,488270705518.923,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2011,496545526819.493,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2012,500215447565.486,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2013,502512897950.75,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2014,510446476620.647,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2015,520866251599.734,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2016,527463609126.08,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2017,536005924649.961,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2018,545616967094.083,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2019,557844203040.031,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2020,528494836856.136,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2021,564702804924.658,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2022,581699937861.993,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2023,590131943411.212,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2024,596663504333.543,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2025,605901616747.425,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2026,616476800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
BEL,2027,627108500000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
