LOCATION,TIME,GDPVD_CAP,Variable
NOR,2028,68393.23,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2029,69174.12,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2030,69950.19,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2031,70720.4,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2032,71487.06,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2033,72253.58,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2034,73002.63,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2035,73767.71,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2036,74548.17,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2037,75342.35,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2038,76147.34,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2039,76971.19,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2040,77818.55,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2041,78683.05,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2042,79573.47,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2043,80477.91,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2044,81390.08,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2045,82311.08,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2046,83240.66,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2047,84175.36,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2048,85110.53,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2049,86048.56,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2050,86990.05,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2010,22646.3602787642,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2011,23791.9510940375,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2012,24180.9498836808,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2013,24406.3875032727,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2014,25335.4912931462,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2015,26442.1999263243,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2016,27284.162847012,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2017,28709.2316391377,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2018,30400.8335224192,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2019,31756.0875845608,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2020,31136.8740181744,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2021,33433.5033994353,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2022,35605.5684078415,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2023,35697.169098807,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2024,36742.5716843367,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2025,37953.9068637178,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2026,39570.86,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2027,41198.23,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2028,42743.67,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2029,44208.29,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2030,45603.92,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2031,46949.24,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2032,48255.62,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2033,49526.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2034,50711.29,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2035,51862.26,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2036,52975.85,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2037,54050.59,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2038,55088.18,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2039,56082.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2040,57031.84,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2041,57938.61,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2042,58805.85,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2043,59637.25,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2044,60431.75,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2045,61192.64,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2046,61930.11,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2047,62638.79,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2048,63323.04,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2049,63994.84,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
POL,2050,64657.57,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2010,30308.0213415398,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2011,29837.688978443,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2012,28743.6114716685,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2013,28635.0001770354,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2014,29017.7922362073,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2015,29660.4259952724,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2016,30354.9500412423,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2017,31496.1675674152,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2018,32445.5703910405,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2019,33307.9100944326,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2020,30511.1466617688,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2021,32269.5390993355,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2022,34458.3523043565,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2023,35193.7027060962,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2024,35670.6600669966,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2025,36459.0982328114,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2026,37281.43,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2027,38126.28,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2028,38975.62,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2029,39810.38,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2030,40630.26,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2031,41445.16,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2032,42258.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2033,43072.81,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2034,43876.05,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2035,44677.09,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2036,45474.66,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2037,46270.14,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2038,47061.7,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2039,47845.84,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2040,48627.06,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2041,49410.72,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2042,50205.97,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2043,51020.78,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2044,51861.36,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2045,52728.75,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2046,53624.11,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2047,54544.29,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2048,55494.06,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2049,56471.51,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
PRT,2050,57482.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2010,26743.1488426759,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2011,27422.1994173738,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2012,27742.0313560104,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2013,27882.7067398429,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2014,28605.3965112407,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2015,30062.4940485936,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2016,30599.1473864474,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2017,31454.2403951606,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2018,32676.1741214703,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2019,33452.3260584689,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2020,32293.498619926,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2021,33963.5346476138,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2022,34254.4301652992,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2023,34630.6388350612,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2024,35293.5891602311,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2025,36199.0484928533,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2026,37054.8,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2027,37910.68,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2028,38774.66,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2029,39639.75,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2030,40506.44,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2031,41383.66,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2032,42270.9,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2033,43164.86,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2034,44027.03,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2035,44886.35,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2036,45738.81,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2037,46571.5,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2038,47381.97,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2039,48167.95,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2040,48932.39,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2041,49675.92,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2042,50404.28,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2043,51117.48,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2044,51816.23,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2045,52510.11,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2046,53196.13,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2047,53876.53,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2048,54548.97,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2049,55215.61,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SVK,2050,55876.18,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2010,34860.0459270471,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2011,34447.6227189826,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2012,33406.7649904783,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2013,33060.3700655265,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2014,33621.447935627,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2015,34945.878891174,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2016,35976.6613598467,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2017,36981.1317488382,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2018,37667.3741254383,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2019,38107.6083736281,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2020,33673.0398150898,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2021,35847.460138713,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2022,37690.411269666,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2023,38270.8619271783,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2024,38565.2902406851,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2025,39130.1823481542,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2026,39478.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2027,39842.91,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2028,40225.8,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2029,40621.41,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2030,41028.07,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2031,41454.65,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2032,41892.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2033,42339.26,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2034,42787.17,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2035,43238.92,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2036,43689.52,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2037,44136.78,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2038,44578.91,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2039,45014.29,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2040,45448.16,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2041,45883.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2042,46328.84,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2043,46789.17,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2044,47271.74,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2045,47782.13,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2046,48328.06,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2047,48915.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2048,49546.8,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2049,50221.46,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ESP,2050,50939.74,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2010,45975.6869129739,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2011,47115.3714976574,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2012,46641.4127865092,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2013,46780.2791969215,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2014,47599.0259906086,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2015,49091.9020753419,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2016,49367.995820192,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2017,50081.2543522236,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2018,50509.1444296937,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2019,51010.8589572901,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2020,49460.2898746581,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2021,52083.9875291712,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2022,53240.8279123358,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2023,52575.0236169486,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2024,52674.0836244805,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2025,53700.8174277225,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2026,54974.39,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2027,56146.02,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2028,57180.32,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2029,58125.33,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2030,59033.99,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2031,59939.24,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2032,60859.42,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2033,61800.64,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2034,62764.78,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2035,63759.96,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2036,64783.91,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2037,65832.77,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2038,66904.57,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2039,67999.64,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2040,69113.89,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2041,70246.07,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2042,71395.63,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2043,72561.98,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2044,73739.67,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2045,74924.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2046,76112.02,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2047,77305.54,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2048,78502.87,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2049,79702.34,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
SWE,2050,80900.91,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
