unit,waste,Waste categories,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,NUTS_code
T,W072,Paper and cardboard wastes,Portugal,2018,189391.0,PRT
T,W072,Paper and cardboard wastes,Portugal,2020,214230.0,PRT
T,W072,Paper and cardboard wastes,Portugal,2022,230727.0,PRT
T,W072,Paper and cardboard wastes,Romania,2004,391106.0,ROU
T,W072,Paper and cardboard wastes,Romania,2006,643624.0,ROU
T,W072,Paper and cardboard wastes,Romania,2008,219613.0,ROU
T,W072,Paper and cardboard wastes,Romania,2010,169423.0,ROU
T,W072,Paper and cardboard wastes,Romania,2012,210227.0,ROU
T,W072,Paper and cardboard wastes,Romania,2014,28607.0,ROU
T,W072,Paper and cardboard wastes,Romania,2016,109415.0,ROU
T,W072,Paper and cardboard wastes,Romania,2018,125652.0,ROU
T,W072,Paper and cardboard wastes,Romania,2020,101378.0,ROU
T,W072,Paper and cardboard wastes,Romania,2022,118247.0,ROU
T,W072,Paper and cardboard wastes,Serbia,2010,0.0,
T,W072,Paper and cardboard wastes,Serbia,2014,7621.0,
T,W072,Paper and cardboard wastes,Serbia,2016,15713.0,
T,W072,Paper and cardboard wastes,Serbia,2018,2057.0,
T,W072,Paper and cardboard wastes,Serbia,2020,22284.0,
T,W072,Paper and cardboard wastes,Serbia,2022,0.0,
T,W072,Paper and cardboard wastes,Sweden,2004,512012.0,SWE
T,W072,Paper and cardboard wastes,Sweden,2006,537440.0,SWE
T,W072,Paper and cardboard wastes,Sweden,2008,519120.0,SWE
T,W072,Paper and cardboard wastes,Sweden,2010,454986.0,SWE
T,W072,Paper and cardboard wastes,Sweden,2012,379365.0,SWE
T,W072,Paper and cardboard wastes,Sweden,2014,368233.0,SWE
T,W072,Paper and cardboard wastes,Sweden,2016,361078.0,SWE
T,W072,Paper and cardboard wastes,Sweden,2018,372041.0,SWE
T,W072,Paper and cardboard wastes,Sweden,2020,355892.0,SWE
T,W072,Paper and cardboard wastes,Sweden,2022,329262.0,SWE
T,W072,Paper and cardboard wastes,Slovenia,2004,17254.0,SVN
T,W072,Paper and cardboard wastes,Slovenia,2006,26104.0,SVN
T,W072,Paper and cardboard wastes,Slovenia,2008,33740.0,SVN
T,W072,Paper and cardboard wastes,Slovenia,2010,38865.0,SVN
T,W072,Paper and cardboard wastes,Slovenia,2012,40747.0,SVN
T,W072,Paper and cardboard wastes,Slovenia,2014,43970.0,SVN
T,W072,Paper and cardboard wastes,Slovenia,2016,42457.0,SVN
T,W072,Paper and cardboard wastes,Slovenia,2018,51822.0,SVN
T,W072,Paper and cardboard wastes,Slovenia,2020,47761.0,SVN
T,W072,Paper and cardboard wastes,Slovenia,2022,56532.0,SVN
T,W072,Paper and cardboard wastes,Slovakia,2004,0.0,SVK
T,W072,Paper and cardboard wastes,Slovakia,2006,30433.0,SVK
T,W072,Paper and cardboard wastes,Slovakia,2008,44814.0,SVK
T,W072,Paper and cardboard wastes,Slovakia,2010,48163.0,SVK
T,W072,Paper and cardboard wastes,Slovakia,2012,58925.0,SVK
T,W072,Paper and cardboard wastes,Slovakia,2014,61686.0,SVK
T,W072,Paper and cardboard wastes,Slovakia,2016,72557.0,SVK
T,W072,Paper and cardboard wastes,Slovakia,2018,105332.0,SVK
T,W072,Paper and cardboard wastes,Slovakia,2020,101129.0,SVK
T,W072,Paper and cardboard wastes,Slovakia,2022,108379.0,SVK
T,W072,Paper and cardboard wastes,Türkiye,2004,0.0,
T,W072,Paper and cardboard wastes,Türkiye,2006,0.0,
T,W072,Paper and cardboard wastes,Türkiye,2008,804533.0,
T,W072,Paper and cardboard wastes,Türkiye,2010,32036.0,
T,W072,Paper and cardboard wastes,Türkiye,2012,22743.0,
T,W072,Paper and cardboard wastes,Türkiye,2014,68952.0,
T,W072,Paper and cardboard wastes,Türkiye,2016,781593.0,
T,W072,Paper and cardboard wastes,Türkiye,2018,872020.0,
T,W072,Paper and cardboard wastes,Türkiye,2020,827987.0,
T,W072,Paper and cardboard wastes,Türkiye,2022,459217.0,
T,W072,Paper and cardboard wastes,United Kingdom,2004,2064783.0,GBR
T,W072,Paper and cardboard wastes,United Kingdom,2006,1872239.0,GBR
T,W072,Paper and cardboard wastes,United Kingdom,2008,1803922.0,GBR
T,W072,Paper and cardboard wastes,United Kingdom,2010,2902991.0,GBR
T,W072,Paper and cardboard wastes,United Kingdom,2012,2904603.0,GBR
T,W072,Paper and cardboard wastes,United Kingdom,2014,2809695.0,GBR
T,W072,Paper and cardboard wastes,United Kingdom,2016,2759945.0,GBR
T,W072,Paper and cardboard wastes,United Kingdom,2018,2693692.0,GBR
T,W072,Paper and cardboard wastes,Kosovo*,2012,0.0,
T,W072,Paper and cardboard wastes,Kosovo*,2014,0.0,
T,W072,Paper and cardboard wastes,Kosovo*,2016,0.0,
T,W072,Paper and cardboard wastes,Kosovo*,2018,0.0,
T,W072,Paper and cardboard wastes,Kosovo*,2020,0.0,
T,W072,Paper and cardboard wastes,Kosovo*,2022,0.0,
T,W074,Plastic wastes,Austria,2004,127000.0,AUT
T,W074,Plastic wastes,Austria,2006,129200.0,AUT
T,W074,Plastic wastes,Austria,2008,142013.0,AUT
T,W074,Plastic wastes,Austria,2010,151456.0,AUT
T,W074,Plastic wastes,Austria,2012,152657.0,AUT
T,W074,Plastic wastes,Austria,2014,164240.0,AUT
T,W074,Plastic wastes,Austria,2016,168877.0,AUT
T,W074,Plastic wastes,Austria,2018,176528.0,AUT
T,W074,Plastic wastes,Austria,2020,185931.0,AUT
T,W074,Plastic wastes,Austria,2022,185393.0,AUT
T,W074,Plastic wastes,Bosnia and Herzegovina,2012,0.0,
T,W074,Plastic wastes,Bosnia and Herzegovina,2018,7182.0,
T,W074,Plastic wastes,Bosnia and Herzegovina,2020,5445.0,
T,W074,Plastic wastes,Bosnia and Herzegovina,2022,3832.0,
T,W074,Plastic wastes,Belgium,2004,50564.0,BEL
T,W074,Plastic wastes,Belgium,2006,110367.0,BEL
T,W074,Plastic wastes,Belgium,2008,102297.0,BEL
T,W074,Plastic wastes,Belgium,2010,119392.0,BEL
T,W074,Plastic wastes,Belgium,2012,112624.0,BEL
T,W074,Plastic wastes,Belgium,2014,117952.0,BEL
T,W074,Plastic wastes,Belgium,2016,107451.0,BEL
T,W074,Plastic wastes,Belgium,2018,93871.0,BEL
T,W074,Plastic wastes,Belgium,2020,154179.0,BEL
T,W074,Plastic wastes,Belgium,2022,182704.0,BEL
T,W074,Plastic wastes,Bulgaria,2004,0.0,BGR
T,W074,Plastic wastes,Bulgaria,2006,0.0,BGR
T,W074,Plastic wastes,Bulgaria,2008,0.0,BGR
T,W074,Plastic wastes,Bulgaria,2010,21229.0,BGR
T,W074,Plastic wastes,Bulgaria,2012,39286.0,BGR
T,W074,Plastic wastes,Bulgaria,2014,54075.0,BGR
T,W074,Plastic wastes,Bulgaria,2016,37179.0,BGR
T,W074,Plastic wastes,Bulgaria,2018,175231.0,BGR
T,W074,Plastic wastes,Bulgaria,2020,32595.0,BGR
T,W074,Plastic wastes,Bulgaria,2022,29969.0,BGR
T,W074,Plastic wastes,Cyprus,2004,44450.0,CYP
T,W074,Plastic wastes,Cyprus,2006,42124.0,CYP
T,W074,Plastic wastes,Cyprus,2008,58306.0,CYP
T,W074,Plastic wastes,Cyprus,2010,76203.0,CYP
T,W074,Plastic wastes,Cyprus,2012,0.0,CYP
T,W074,Plastic wastes,Cyprus,2014,0.0,CYP
T,W074,Plastic wastes,Cyprus,2016,0.0,CYP
T,W074,Plastic wastes,Cyprus,2018,0.0,CYP
T,W074,Plastic wastes,Cyprus,2020,171.0,CYP
T,W074,Plastic wastes,Cyprus,2022,0.0,CYP
T,W074,Plastic wastes,Czechia,2004,37380.0,CZE
T,W074,Plastic wastes,Czechia,2006,53698.0,CZE
T,W074,Plastic wastes,Czechia,2008,53647.0,CZE
T,W074,Plastic wastes,Czechia,2010,63500.0,CZE
T,W074,Plastic wastes,Czechia,2012,95789.0,CZE
T,W074,Plastic wastes,Czechia,2014,103184.0,CZE
T,W074,Plastic wastes,Czechia,2016,121243.0,CZE
T,W074,Plastic wastes,Czechia,2018,154812.0,CZE
T,W074,Plastic wastes,Czechia,2020,179886.0,CZE
T,W074,Plastic wastes,Czechia,2022,182930.0,CZE
T,W074,Plastic wastes,Germany,2004,173577.0,DEU
T,W074,Plastic wastes,Germany,2006,298376.0,DEU
T,W074,Plastic wastes,Germany,2008,129754.0,DEU
T,W074,Plastic wastes,Germany,2010,45895.0,DEU
T,W074,Plastic wastes,Germany,2012,126095.0,DEU
T,W074,Plastic wastes,Germany,2014,101694.0,DEU
T,W074,Plastic wastes,Germany,2016,123789.0,DEU
T,W074,Plastic wastes,Germany,2018,111219.0,DEU
T,W074,Plastic wastes,Germany,2020,106495.0,DEU
T,W074,Plastic wastes,Germany,2022,130167.0,DEU
T,W074,Plastic wastes,Denmark,2004,2809.0,DNK
T,W074,Plastic wastes,Denmark,2006,2152.0,DNK
T,W074,Plastic wastes,Denmark,2008,2523.0,DNK
T,W074,Plastic wastes,Denmark,2010,25074.0,DNK
T,W074,Plastic wastes,Denmark,2012,25388.0,DNK
T,W074,Plastic wastes,Denmark,2014,30058.0,DNK
T,W074,Plastic wastes,Denmark,2016,38917.0,DNK
T,W074,Plastic wastes,Denmark,2018,49528.0,DNK
T,W074,Plastic wastes,Denmark,2020,81410.0,DNK
T,W074,Plastic wastes,Denmark,2022,87190.0,DNK
T,W074,Plastic wastes,Estonia,2004,1455.0,EST
T,W074,Plastic wastes,Estonia,2006,444.0,EST
T,W074,Plastic wastes,Estonia,2008,2125.0,EST
T,W074,Plastic wastes,Estonia,2010,2543.0,EST
T,W074,Plastic wastes,Estonia,2012,1674.0,EST
T,W074,Plastic wastes,Estonia,2014,3450.0,EST
T,W074,Plastic wastes,Estonia,2016,2706.0,EST
T,W074,Plastic wastes,Estonia,2018,5170.0,EST
T,W074,Plastic wastes,Estonia,2020,4718.0,EST
T,W074,Plastic wastes,Estonia,2022,6079.0,EST
T,W074,Plastic wastes,Greece,2004,0.0,GRC
T,W074,Plastic wastes,Greece,2006,11836.0,GRC
T,W074,Plastic wastes,Greece,2008,0.0,GRC
T,W074,Plastic wastes,Greece,2010,0.0,GRC
T,W074,Plastic wastes,Greece,2016,0.0,GRC
T,W074,Plastic wastes,Greece,2018,10553.0,GRC
T,W074,Plastic wastes,Greece,2020,16115.0,GRC
T,W074,Plastic wastes,Greece,2022,1751.0,GRC
T,W074,Plastic wastes,Spain,2004,132703.0,ESP
T,W074,Plastic wastes,Spain,2006,109383.0,ESP
T,W074,Plastic wastes,Spain,2008,183948.0,ESP
T,W074,Plastic wastes,Spain,2010,185499.0,ESP
T,W074,Plastic wastes,Spain,2012,107524.0,ESP
T,W074,Plastic wastes,Spain,2014,39891.0,ESP
T,W074,Plastic wastes,Spain,2016,25119.0,ESP
T,W074,Plastic wastes,Spain,2018,24050.0,ESP
T,W074,Plastic wastes,Spain,2020,8713.0,ESP
T,W074,Plastic wastes,Spain,2022,24293.0,ESP
T,W074,Plastic wastes,European Union - 27 countries (from 2020),2004,1510000.0,EU27_2020
T,W074,Plastic wastes,European Union - 27 countries (from 2020),2006,2090000.0,EU27_2020
T,W074,Plastic wastes,European Union - 27 countries (from 2020),2008,1860000.0,EU27_2020
T,W074,Plastic wastes,European Union - 27 countries (from 2020),2010,2070000.0,EU27_2020
T,W074,Plastic wastes,European Union - 27 countries (from 2020),2016,2900000.0,EU27_2020
T,W074,Plastic wastes,European Union - 27 countries (from 2020),2018,3280000.0,EU27_2020
T,W074,Plastic wastes,European Union - 27 countries (from 2020),2020,3800000.0,EU27_2020
T,W074,Plastic wastes,European Union - 27 countries (from 2020),2022,4020000.0,EU27_2020
T,W074,Plastic wastes,European Union - 28 countries (2013-2020),2004,1630000.0,
T,W074,Plastic wastes,European Union - 28 countries (2013-2020),2006,2170000.0,
T,W074,Plastic wastes,European Union - 28 countries (2013-2020),2008,1960000.0,
T,W074,Plastic wastes,European Union - 28 countries (2013-2020),2010,2410000.0,
T,W074,Plastic wastes,European Union - 28 countries (2013-2020),2012,2880000.0,
T,W074,Plastic wastes,European Union - 28 countries (2013-2020),2014,3100000.0,
T,W074,Plastic wastes,European Union - 28 countries (2013-2020),2016,3410000.0,
T,W074,Plastic wastes,European Union - 28 countries (2013-2020),2018,3810000.0,
T,W074,Plastic wastes,Finland,2004,11529.0,FIN
T,W074,Plastic wastes,Finland,2006,12914.0,FIN
T,W074,Plastic wastes,Finland,2008,22800.0,FIN
T,W074,Plastic wastes,Finland,2010,9463.0,FIN
T,W074,Plastic wastes,Finland,2012,1978.0,FIN
T,W074,Plastic wastes,Finland,2014,28559.0,FIN
T,W074,Plastic wastes,Finland,2016,27614.0,FIN
T,W074,Plastic wastes,Finland,2018,37500.0,FIN
T,W074,Plastic wastes,Finland,2020,69644.0,FIN
T,W074,Plastic wastes,Finland,2022,44886.0,FIN
T,W074,Plastic wastes,France,2004,157000.0,FRA
T,W074,Plastic wastes,France,2006,176500.0,FRA
T,W074,Plastic wastes,France,2008,180940.0,FRA
T,W074,Plastic wastes,France,2010,190900.0,FRA
T,W074,Plastic wastes,France,2012,288600.0,FRA
T,W074,Plastic wastes,France,2014,251000.0,FRA
T,W074,Plastic wastes,France,2016,282000.0,FRA
T,W074,Plastic wastes,France,2018,313000.0,FRA
T,W074,Plastic wastes,France,2020,329000.0,FRA
T,W074,Plastic wastes,France,2022,380000.0,FRA
T,W074,Plastic wastes,Croatia,2004,0.0,HRV
T,W074,Plastic wastes,Croatia,2006,0.0,HRV
T,W074,Plastic wastes,Croatia,2008,0.0,HRV
T,W074,Plastic wastes,Croatia,2010,0.0,HRV
T,W074,Plastic wastes,Croatia,2012,10817.0,HRV
T,W074,Plastic wastes,Croatia,2014,15169.0,HRV
T,W074,Plastic wastes,Croatia,2016,18094.0,HRV
T,W074,Plastic wastes,Croatia,2018,18250.0,HRV
T,W074,Plastic wastes,Croatia,2020,32934.0,HRV
T,W074,Plastic wastes,Croatia,2022,45875.0,HRV
T,W074,Plastic wastes,Hungary,2004,30680.0,HUN
T,W074,Plastic wastes,Hungary,2006,16632.0,HUN
T,W074,Plastic wastes,Hungary,2008,20193.0,HUN
T,W074,Plastic wastes,Hungary,2010,23481.0,HUN
T,W074,Plastic wastes,Hungary,2012,42722.0,HUN
T,W074,Plastic wastes,Hungary,2014,27610.0,HUN
T,W074,Plastic wastes,Hungary,2016,21369.0,HUN
T,W074,Plastic wastes,Hungary,2018,15049.0,HUN
T,W074,Plastic wastes,Hungary,2020,13416.0,HUN
T,W074,Plastic wastes,Hungary,2022,14958.0,HUN
T,W074,Plastic wastes,Ireland,2004,187131.0,IRL
T,W074,Plastic wastes,Ireland,2006,222499.0,IRL
T,W074,Plastic wastes,Ireland,2010,6044.0,IRL
T,W074,Plastic wastes,Ireland,2012,4970.0,IRL
T,W074,Plastic wastes,Ireland,2014,4977.0,IRL
T,W074,Plastic wastes,Ireland,2016,5772.0,IRL
T,W074,Plastic wastes,Ireland,2018,5082.0,IRL
T,W074,Plastic wastes,Ireland,2020,5463.0,IRL
T,W074,Plastic wastes,Ireland,2022,4241.0,IRL
T,W074,Plastic wastes,Iceland,2004,1500.0,ISL
T,W074,Plastic wastes,Iceland,2010,1779.0,ISL
T,W074,Plastic wastes,Iceland,2012,2623.0,ISL
T,W074,Plastic wastes,Iceland,2014,2275.0,ISL
T,W074,Plastic wastes,Iceland,2016,3270.0,ISL
T,W074,Plastic wastes,Iceland,2018,4496.0,ISL
T,W074,Plastic wastes,Iceland,2020,3269.0,ISL
T,W074,Plastic wastes,Iceland,2022,2362.0,ISL
T,W074,Plastic wastes,Italy,2004,353162.0,ITA
T,W074,Plastic wastes,Italy,2006,457250.0,ITA
T,W074,Plastic wastes,Italy,2008,577378.0,ITA
T,W074,Plastic wastes,Italy,2010,648642.0,ITA
T,W074,Plastic wastes,Italy,2012,889801.0,ITA
T,W074,Plastic wastes,Italy,2014,1012545.0,ITA
T,W074,Plastic wastes,Italy,2016,1233972.0,ITA
T,W074,Plastic wastes,Italy,2018,1362248.0,ITA
T,W074,Plastic wastes,Italy,2020,1574883.0,ITA
T,W074,Plastic wastes,Italy,2022,1703154.0,ITA
T,W074,Plastic wastes,Liechtenstein,2008,0.0,
T,W074,Plastic wastes,Liechtenstein,2010,0.0,
T,W074,Plastic wastes,Liechtenstein,2012,54.0,
T,W074,Plastic wastes,Liechtenstein,2014,50.0,
T,W074,Plastic wastes,Liechtenstein,2016,176.0,
T,W074,Plastic wastes,Liechtenstein,2018,182.0,
T,W074,Plastic wastes,Liechtenstein,2020,288.0,
T,W074,Plastic wastes,Liechtenstein,2022,283.0,
T,W074,Plastic wastes,Lithuania,2004,2145.0,LTU
T,W074,Plastic wastes,Lithuania,2006,5698.0,LTU
T,W074,Plastic wastes,Lithuania,2008,8443.0,LTU
T,W074,Plastic wastes,Lithuania,2010,13815.0,LTU
T,W074,Plastic wastes,Lithuania,2012,9416.0,LTU
T,W074,Plastic wastes,Lithuania,2014,12726.0,LTU
T,W074,Plastic wastes,Lithuania,2016,17057.0,LTU
T,W074,Plastic wastes,Lithuania,2018,19078.0,LTU
T,W074,Plastic wastes,Lithuania,2020,24591.0,LTU
T,W074,Plastic wastes,Lithuania,2022,54979.0,LTU
T,W074,Plastic wastes,Luxembourg,2004,135.0,LUX
T,W074,Plastic wastes,Luxembourg,2006,23.0,LUX
T,W074,Plastic wastes,Luxembourg,2008,444.0,LUX
T,W074,Plastic wastes,Luxembourg,2010,346.0,LUX
T,W074,Plastic wastes,Luxembourg,2012,231.0,LUX
T,W074,Plastic wastes,Luxembourg,2014,248.0,LUX
T,W074,Plastic wastes,Luxembourg,2016,243.0,LUX
T,W074,Plastic wastes,Luxembourg,2018,279.0,LUX
T,W074,Plastic wastes,Luxembourg,2020,409.0,LUX
T,W074,Plastic wastes,Luxembourg,2022,386.0,LUX
T,W074,Plastic wastes,Latvia,2004,0.0,LVA
T,W074,Plastic wastes,Latvia,2006,8374.0,LVA
T,W074,Plastic wastes,Latvia,2008,0.0,LVA
T,W074,Plastic wastes,Latvia,2010,3760.0,LVA
T,W074,Plastic wastes,Latvia,2012,16256.0,LVA
T,W074,Plastic wastes,Latvia,2014,8555.0,LVA
T,W074,Plastic wastes,Latvia,2016,46293.0,LVA
T,W074,Plastic wastes,Latvia,2018,13305.0,LVA
T,W074,Plastic wastes,Latvia,2020,14513.0,LVA
T,W074,Plastic wastes,Latvia,2022,23233.0,LVA
T,W074,Plastic wastes,Montenegro,2012,3176.0,
T,W074,Plastic wastes,Montenegro,2014,1772.0,
T,W074,Plastic wastes,Montenegro,2016,1942.0,
T,W074,Plastic wastes,Montenegro,2018,1769.0,
T,W074,Plastic wastes,Montenegro,2020,1743.0,
T,W074,Plastic wastes,Montenegro,2022,2341.0,
T,W074,Plastic wastes,North Macedonia,2008,0.0,
T,W074,Plastic wastes,North Macedonia,2010,0.0,
T,W074,Plastic wastes,North Macedonia,2012,0.0,
T,W074,Plastic wastes,North Macedonia,2014,0.0,
T,W074,Plastic wastes,North Macedonia,2016,0.0,
T,W074,Plastic wastes,North Macedonia,2018,0.0,
T,W074,Plastic wastes,North Macedonia,2020,0.0,
T,W074,Plastic wastes,North Macedonia,2022,0.0,
T,W074,Plastic wastes,Malta,2004,92.0,MLT
T,W074,Plastic wastes,Malta,2006,216.0,MLT
T,W074,Plastic wastes,Malta,2008,584.0,MLT
T,W074,Plastic wastes,Malta,2010,1143.0,MLT
T,W074,Plastic wastes,Malta,2012,594.0,MLT
T,W074,Plastic wastes,Malta,2014,744.0,MLT
T,W074,Plastic wastes,Malta,2016,644.0,MLT
T,W074,Plastic wastes,Malta,2018,640.0,MLT
T,W074,Plastic wastes,Malta,2020,791.0,MLT
T,W074,Plastic wastes,Malta,2022,538.0,MLT
T,W074,Plastic wastes,Netherlands,2004,4751.0,NLD
T,W074,Plastic wastes,Netherlands,2006,6092.0,NLD
T,W074,Plastic wastes,Netherlands,2008,12736.0,NLD
T,W074,Plastic wastes,Netherlands,2010,89551.0,NLD
T,W074,Plastic wastes,Netherlands,2016,50434.0,NLD
T,W074,Plastic wastes,Netherlands,2018,37533.0,NLD
T,W074,Plastic wastes,Netherlands,2020,39877.0,NLD
T,W074,Plastic wastes,Netherlands,2022,35203.0,NLD
T,W074,Plastic wastes,Norway,2004,6730.0,NOR
T,W074,Plastic wastes,Norway,2006,12506.0,NOR
T,W074,Plastic wastes,Norway,2008,18000.0,NOR
T,W074,Plastic wastes,Norway,2010,24843.0,NOR
T,W074,Plastic wastes,Norway,2012,33172.0,NOR
T,W074,Plastic wastes,Norway,2014,36324.0,NOR
T,W074,Plastic wastes,Norway,2016,39812.0,NOR
T,W074,Plastic wastes,Norway,2018,45999.0,NOR
T,W074,Plastic wastes,Norway,2020,57366.0,NOR
T,W074,Plastic wastes,Norway,2022,52118.0,NOR
T,W074,Plastic wastes,Poland,2004,22855.0,POL
T,W074,Plastic wastes,Poland,2006,40330.0,POL
T,W074,Plastic wastes,Poland,2008,60807.0,POL
T,W074,Plastic wastes,Poland,2010,93765.0,POL
T,W074,Plastic wastes,Poland,2012,134149.0,POL
T,W074,Plastic wastes,Poland,2014,273846.0,POL
T,W074,Plastic wastes,Poland,2016,271680.0,POL
T,W074,Plastic wastes,Poland,2018,330518.0,POL
T,W074,Plastic wastes,Poland,2020,474078.0,POL
T,W074,Plastic wastes,Poland,2022,542130.0,POL
T,W074,Plastic wastes,Portugal,2004,0.0,PRT
T,W074,Plastic wastes,Portugal,2006,0.0,PRT
T,W074,Plastic wastes,Portugal,2008,44.0,PRT
T,W074,Plastic wastes,Portugal,2010,3185.0,PRT
T,W074,Plastic wastes,Portugal,2012,2286.0,PRT
T,W074,Plastic wastes,Portugal,2014,47814.0,PRT
T,W074,Plastic wastes,Portugal,2016,98134.0,PRT
T,W074,Plastic wastes,Portugal,2018,91410.0,PRT
T,W074,Plastic wastes,Portugal,2020,140028.0,PRT
T,W074,Plastic wastes,Portugal,2022,13297.0,PRT
T,W074,Plastic wastes,Romania,2004,118969.0,ROU
T,W074,Plastic wastes,Romania,2006,320665.0,ROU
T,W074,Plastic wastes,Romania,2008,204831.0,ROU
T,W074,Plastic wastes,Romania,2010,188885.0,ROU
T,W074,Plastic wastes,Romania,2012,216258.0,ROU
T,W074,Plastic wastes,Romania,2014,35433.0,ROU
T,W074,Plastic wastes,Romania,2016,69504.0,ROU
T,W074,Plastic wastes,Romania,2018,70620.0,ROU
T,W074,Plastic wastes,Romania,2020,101495.0,ROU
T,W074,Plastic wastes,Romania,2022,112320.0,ROU
T,W074,Plastic wastes,Serbia,2010,0.0,
T,W074,Plastic wastes,Serbia,2014,6346.0,
T,W074,Plastic wastes,Serbia,2016,10770.0,
T,W074,Plastic wastes,Serbia,2018,3196.0,
T,W074,Plastic wastes,Serbia,2020,24873.0,
T,W074,Plastic wastes,Serbia,2022,51073.0,
T,W074,Plastic wastes,Sweden,2004,46123.0,SWE
T,W074,Plastic wastes,Sweden,2006,47782.0,SWE
T,W074,Plastic wastes,Sweden,2008,67671.0,SWE
T,W074,Plastic wastes,Sweden,2010,67165.0,SWE
T,W074,Plastic wastes,Sweden,2012,69996.0,SWE
T,W074,Plastic wastes,Sweden,2014,96035.0,SWE
T,W074,Plastic wastes,Sweden,2016,93480.0,SWE
T,W074,Plastic wastes,Sweden,2018,116830.0,SWE
T,W074,Plastic wastes,Sweden,2020,135391.0,SWE
T,W074,Plastic wastes,Sweden,2022,139720.0,SWE
T,W074,Plastic wastes,Slovenia,2004,8818.0,SVN
T,W074,Plastic wastes,Slovenia,2006,9382.0,SVN
T,W074,Plastic wastes,Slovenia,2008,8163.0,SVN
T,W074,Plastic wastes,Slovenia,2010,15032.0,SVN
T,W074,Plastic wastes,Slovenia,2012,6398.0,SVN
T,W074,Plastic wastes,Slovenia,2014,3878.0,SVN
T,W074,Plastic wastes,Slovenia,2016,3095.0,SVN
T,W074,Plastic wastes,Slovenia,2018,2414.0,SVN
T,W074,Plastic wastes,Slovenia,2020,2288.0,SVN
T,W074,Plastic wastes,Slovenia,2022,2564.0,SVN
T,W074,Plastic wastes,Slovakia,2004,0.0,SVK
T,W074,Plastic wastes,Slovakia,2006,11039.0,SVK
T,W074,Plastic wastes,Slovakia,2008,18271.0,SVK
T,W074,Plastic wastes,Slovakia,2010,22789.0,SVK
T,W074,Plastic wastes,Slovakia,2012,28315.0,SVK
T,W074,Plastic wastes,Slovakia,2014,31568.0,SVK
T,W074,Plastic wastes,Slovakia,2016,36123.0,SVK
T,W074,Plastic wastes,Slovakia,2018,49795.0,SVK
T,W074,Plastic wastes,Slovakia,2020,68536.0,SVK
T,W074,Plastic wastes,Slovakia,2022,69915.0,SVK
T,W074,Plastic wastes,Türkiye,2004,0.0,
T,W074,Plastic wastes,Türkiye,2006,0.0,
T,W074,Plastic wastes,Türkiye,2008,318343.0,
T,W074,Plastic wastes,Türkiye,2010,26247.0,
T,W074,Plastic wastes,Türkiye,2012,13828.0,
T,W074,Plastic wastes,Türkiye,2014,70835.0,
T,W074,Plastic wastes,Türkiye,2016,408920.0,
T,W074,Plastic wastes,Türkiye,2018,405290.0,
T,W074,Plastic wastes,Türkiye,2020,388963.0,
T,W074,Plastic wastes,Türkiye,2022,221328.0,
T,W074,Plastic wastes,United Kingdom,2004,116547.0,GBR
T,W074,Plastic wastes,United Kingdom,2006,76413.0,GBR
T,W074,Plastic wastes,United Kingdom,2008,99112.0,GBR
T,W074,Plastic wastes,United Kingdom,2010,336657.0,GBR
T,W074,Plastic wastes,United Kingdom,2012,382247.0,GBR
T,W074,Plastic wastes,United Kingdom,2014,491059.0,GBR
T,W074,Plastic wastes,United Kingdom,2016,507809.0,GBR
T,W074,Plastic wastes,United Kingdom,2018,522250.0,GBR
T,W074,Plastic wastes,Kosovo*,2012,0.0,
T,W074,Plastic wastes,Kosovo*,2014,0.0,
T,W074,Plastic wastes,Kosovo*,2016,0.0,
T,W074,Plastic wastes,Kosovo*,2018,0.0,
T,W074,Plastic wastes,Kosovo*,2020,0.0,
T,W074,Plastic wastes,Kosovo*,2022,0.0,
T,W075,Wood wastes,Austria,2004,121305.0,AUT
T,W075,Wood wastes,Austria,2006,142960.0,AUT
T,W075,Wood wastes,Austria,2008,162901.0,AUT
T,W075,Wood wastes,Austria,2010,197204.0,AUT
T,W075,Wood wastes,Austria,2012,220888.0,AUT
T,W075,Wood wastes,Austria,2014,234184.0,AUT
T,W075,Wood wastes,Austria,2016,253958.0,AUT
T,W075,Wood wastes,Austria,2018,283696.0,AUT
T,W075,Wood wastes,Austria,2020,292962.0,AUT
T,W075,Wood wastes,Austria,2022,250899.0,AUT
T,W075,Wood wastes,Bosnia and Herzegovina,2012,0.0,
T,W075,Wood wastes,Bosnia and Herzegovina,2018,399.0,
T,W075,Wood wastes,Bosnia and Herzegovina,2020,3734.0,
T,W075,Wood wastes,Bosnia and Herzegovina,2022,3266.0,
T,W075,Wood wastes,Belgium,2004,243154.0,BEL
T,W075,Wood wastes,Belgium,2006,211495.0,BEL
T,W075,Wood wastes,Belgium,2008,235856.0,BEL
T,W075,Wood wastes,Belgium,2010,246612.0,BEL
T,W075,Wood wastes,Belgium,2012,248665.0,BEL
T,W075,Wood wastes,Belgium,2014,248857.0,BEL
T,W075,Wood wastes,Belgium,2016,321884.0,BEL
T,W075,Wood wastes,Belgium,2018,327963.0,BEL
T,W075,Wood wastes,Belgium,2020,356303.0,BEL
T,W075,Wood wastes,Belgium,2022,305849.0,BEL
T,W075,Wood wastes,Bulgaria,2004,0.0,BGR
T,W075,Wood wastes,Bulgaria,2006,0.0,BGR
T,W075,Wood wastes,Bulgaria,2008,0.0,BGR
